Tarih;Sensor Adi;Koordinat X;Koordinat Y;Arac Sayim
2.01.2020;TEM cakmak Koprusu;29,120768;41,017684;203887
2.01.2020;Terazidere Metro;28,898519;41,029425;77433
2.01.2020;YSS Avrupa;29,0922;41,2123;12418
2.01.2020;TEM Kartal Kavsagi;29,207741;40,982243;130101
2.01.2020;isiklar;28,841341;41,225091;22920
2.01.2020;Unkapani Koprusu;28,962192;41,022713;88093
2.01.2020;D100 Sefakoy;28,796893;40,997974;108137
2.01.2020;Dolmabahce;28,996337;41,03867;81492
2.01.2020;Gunesli 2 Basin Ekspres yolu;28,811125;41,024099;44936
2.01.2020;Libadiye;29,069997;41,019906;73875
2.01.2020;TEM Kavacik;29,097796;41,078853;199052
2.01.2020;Harbiye;28,987696;41,048494;84975
2.01.2020;TEM Gaziosmanpasa;28,885291;41,088978;167061
2.01.2020;Sepetciler Kasri Sahil Yolu;28,983058;41,016482;30989
2.01.2020;Gokturk Golet;28,867974;41,195935;54091
2.01.2020;Kirkmerdiven Goleti;28,8909;41,2358;25384
2.01.2020;TEM Esenyurt;28,670908;41,053857;74004
2.01.2020;TEM Halkali;28,777588;41,06244;161622
2.01.2020;cekmekoy;29,154286;41,036889;108054
2.01.2020;TEM Kucukbakkalkoy Kavacik Yonu;29,114865;40,9942;143371
2.01.2020;Yenibosna;28,833543;40,992732;103945
2.01.2020;Odayeri;28,8505;41,2303;9569
2.01.2020;Kompost Kavsagi;28,8355;41,2114;7999
2.01.2020;Demirci;29,0666;41,2273;25116
2.01.2020;TEM Karanfilkoy;29,028617;41,092425;47637
2.01.2020;TEM Ýstoc;28,830473;41,064168;113109
2.01.2020;D100 cobancesme;28,817474;40,993523;30070
2.01.2020;TEM Ayrimi;29,124476;40,995467;40290
2.01.2020;Kucukyali Sahil Yolu;29,101353;40,947741;46664
2.01.2020;TEM cakmak Koprusu;29,121079;41,023801;207874
2.01.2020;Kartal Gulsuyu;29,161042;40,922375;164519
2.01.2020;Resadiye Kavsagi;29,275994;41,052189;18677
2.01.2020;caglayan Kavsagi;28,976058;41,067733;109932
2.01.2020;Kozyatagi Metro;29,094085;40,982495;124127
2.01.2020;TEM Samandira 2;29,235885;40,975491;134439
2.01.2020;uskudar Sahil Yolu;29,034033;41,039438;17565
2.01.2020;TEM Atasehir;29,119816;41,000785;127790
2.01.2020;Otogar;28,884665;41,043609;71438
2.01.2020;Altunizade umraniye Katilimi;29,049653;41,023324;16923
2.01.2020;D100 Edirnekapi;28,932378;41,034829;165273
2.01.2020;Kco cekmekoy Kavsagi;29,19354;41,051371;27504
2.01.2020;Yildiz;29,008883;41,053496;53703
2.01.2020;TEM Atasehir serifali;29,132121;40,996916;171829
2.01.2020;D100 Kucukyali;29,118563;40,952052;142786
2.01.2020;Havuzlu Kavsak;28,831499;40,963781;57526
2.01.2020;D100 Florya;28,79277;40,989967;127888
2.01.2020;TEM Buyukcekmece;28,611798;41,100459;35315
2.01.2020;D100 Topkapi Halic Yonu;28,923455;41,027148;114753
2.01.2020;Ýstanbul Havalimani cikis;28,737081;41,246301;8515
2.01.2020;D100 Zincirlikuyu;29,014473;41,064736;2219
2.01.2020;Bakirkoy Sahil;28,876928;40,974686;97430
2.01.2020;D100 Tuyap;28,622162;41,024246;80299
2.01.2020;Odayeri Kavsagi;28,849;41,2333;8796
2.01.2020;camlica Giseler;29,166806;40,99366;151629
2.01.2020;Seyrantepe;29,001366;41,101451;125833
2.01.2020;O-3 Atisalani;28,865168;41,053566;131902
2.01.2020;D100 Kucukcekmece Golu 1;28,758393;40,982394;144510
2.01.2020;Onuncu Yil Caddesi;28,92177;41,011618;44184
2.01.2020;Bogazkoy;28,8132;41,1777;34240
2.01.2020;caglayan SSK;28,970788;41,065462;157617
2.01.2020;Riva Tir Parki;29,214179;41,18757;13765
2.01.2020;Cendere Yolu Kultur Merkezi;28,971237;41,077874;30272
2.01.2020;D100 Halic Kopru cikisi;28,937181;41,038693;109047
2.01.2020;D100 Tuzla Piyade;29,327159;40,83456;76283
2.01.2020;Sirapinar;29,290172;41,099268;26299
2.01.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;152554
2.01.2020;D100 sirinevler;28,853234;40,992102;102527
2.01.2020;D100 Selimpasa;28,383848;41,052097;27282
2.01.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;170698
2.01.2020;Dudullu Kavsagi;29,122996;40,997621;116735
2.01.2020;Riva;29,210557;41,192491;3570
2.01.2020;Pasakoy kavsagi;29,274;41,0092;31196
2.01.2020;TEM-D100 Hadimkoy Baglanti;28,622577;41,074494;45224
2.01.2020;Sahil-D100 Florya Baglanti;28,804604;40,971132;46499
2.01.2020;B. Ekspres Yolu;28,812461;41,013245;164249
2.01.2020;TEM Samandira 1;29,217556;40,980266;3968
2.01.2020;Yavuz Sultan Selim Koprusu Anadolu;29,123974;41,197849;24238
2.01.2020;Yildirim Mah. Girisi;28,881736;41,066964;123575
2.01.2020;Halic Kopru Girisi-Halicioglu;28,94495;41,048174;129017
2.01.2020;TEM Buyukcekmece-2;28,583972;41,105243;49005
2.01.2020;Yedikule Sahil;28,9191;40,989;89122
2.01.2020;sukru Saracoglu Stadi;29,038589;40,989457;48537
2.01.2020;TEM Kucukbakkalkoy;29,106018;40,985743;134060
2.01.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;17711
2.01.2020;D100 Metroport;28,861256;40,99481;122449
2.01.2020;D100-TEM Hadimkoy Baglanti;28,624333;41,031483;50360
2.01.2020;Mimar Sinan universitesi onu;28,98852;41,029917;17228
2.01.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
2.01.2020;D100 Basibuyuk;29,129551;40,943761;122229
2.01.2020;camlica TEM-D100 Bagl. Yolu;29,072406;41,005797;84047
2.01.2020;umraniye Kucuksu;29,111478;41,029571;140022
2.01.2020;TEM Hasdal 2;28,965636;41,099614;117893
2.01.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;106164
2.01.2020;Maslak ÝTu onu;29,019121;41,108195;83724
2.01.2020;Asiyan Parki;29,053195;41,08062;22575
2.01.2020;Havuzlu Kavsak;28,833719;40,967882;41029
2.01.2020;Akom onu;28,961073;41,090599;132187
2.01.2020;Havaalani Ýski onu;28,839197;40,976609;37394
2.01.2020;TEM Milliyet 2 (Yasar Ticaret Karsisi);28,851034;41,064636;153034
2.01.2020;D100 Uzuncayir;29,061379;40,997181;123782
2.01.2020;Bogazkoy;28,8133;41,1777;32003
2.01.2020;TEM Harp Akademileri;29,006446;41,100045;139303
2.01.2020;Kozyatagi;29,09871;40,976147;84378
2.01.2020;D100 Turk Bobrek Vakfi onu;28,877695;40,999537;147986
2.01.2020;Seyrantepe;29,001672;41,100868;83976
2.01.2020;D100 Kartal Oto Sanayi;29,194666;40,911278;103071
2.01.2020;Gokturk Kavsagi;28,878916;41,176403;64129
2.01.2020;TEM Altinsehir;28,738213;41,061088;159719
2.01.2020;D100 Avrasya Tunel cikisi;29,035721;41,003605;86512
2.01.2020;cekmekoy;29,1604;41,051;38968
2.01.2020;cekmekoy Merkez;29,2475;41,0449;23852
2.01.2020;Havaalani (ciroz Spor Tesisleri);28,813677;40,964018;57110
2.01.2020;Gumusdere;28,9831;41,2262;26081
2.01.2020;Poyrazkoy;29,140881;41,19757;25911
2.01.2020;ciftalan;28,9184;41,2344;21749
2.01.2020;Odayeri;28,867201;41,231398;26744
2.01.2020;Tozkoparan;;;143393
2.01.2020;Pirincci;28,8101;41,1585;34130
2.01.2020;FSM Giseler;29,040798;41,091107;98529
2.01.2020;Samatya Sahil;28,932372;40,998139;93441
2.01.2020;D100 Zincirlikuyu;29,011693;41,066856;100504
2.01.2020;Cevizlibag TERRA;28,91933;41,021521;84214
2.01.2020;TEM Halkali;28,762591;41,062226;166311
2.01.2020;Anitmezar;28,922306;41,02983;102265
2.01.2020;Rumeli feneri;29,083483;41,219906;25318
2.01.2020;TEM umraniye;29,121018;41,033553;139709
2.01.2020;camlica Giseler;29,18089;40,990655;161593
2.01.2020;Avcilar Pelikan;28,714688;40,989787;128310
2.01.2020;KCO Riva Tuneli Guney;29,2822;41,1426;7833
2.01.2020;Bakirkoy;28,869113;40,996824;135233
2.01.2020;Yakacik Bagl. Yolu;29,212724;40,918948;75692
2.01.2020;Basaksehir;28,8133;41,0832;48904
2.01.2020;Goksu Evleri;29,088828;41,089108;35961
2.01.2020;Sabiha Gokcen Baglanti yolu;29,293889;40,873333;34882
2.01.2020;Ýstac Kati Atik Tesisi;28,856191;41,203025;61401
2.01.2020;camlik;29,132241;41,049296;36006
2.01.2020;D100 Gulsuyu;29,152522;40,92487;81946
2.01.2020;Harp Akademisi;29,01175;41,104341;137421
2.01.2020;Haramidere;28,66928;41,006358;85589
2.01.2020;Beylikduzu;28,638692;41,016302;105798
2.01.2020;Atasehir Varyap;29,104441;41,00217;107438
2.01.2020;Haramidere Baglanti Yolu;28,678336;41,012568;87980
2.01.2020;Gunesli B. Ekspres Yolu;28,80777;41,048592;113267
2.01.2020;D100 Sefakoy;28,807908;41,0007;111455
2.01.2020;B. Ekspres Yolu;28,812804;41,008737;120380
2.01.2020;Ýhsaniye Kavsagi;28,81787;41,233395;54441
2.01.2020;sile Yolu;29,131909;41,02933;79998
2.01.2020;Kasimpasa Tunel;29,4578;41,4587;0
2.01.2020;TEM Elmali;29,118256;41,058032;99239
2.01.2020;TEM Gaziosmanpasa Tirparki;28,917308;41,093155;151313
2.01.2020;D100-TEM Esenyurt Baglanti;28,681475;41,02322;108587
2.01.2020;Piyalepasa;28,968121;41,049582;88920
2.01.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;109035
2.01.2020;Yesilyurt;28,841087;40,969757;83868
2.01.2020;TEM FSM Kopru cikisi;29,071427;41,09152;137842
2.01.2020;Unkapani Sahil;28,962319;41,021427;47682
2.01.2020;Sanayi Mah. Buyukdere Cd.;29,00541;41,090627;78324
2.01.2020;Kartal Sahil Yolu;29,167966;40,894727;48178
2.01.2020;Veliefendi;28,884733;40,985342;0
2.01.2020;D100 Avcilar Haci serif;28,734461;40,978766;139140
2.01.2020;Kemerburgaz Yolu 5;28,89531;41,15865;44199
2.01.2020;TEM Mahmutbey Giseler;28,806867;41,06131;130079
2.01.2020;TEM Celaliye 1;28,45456;41,054139;47013
2.01.2020;Kisirkaya;28,9595;41,2335;28876
2.01.2020;D100 Goztepe;29,074916;40,99205;129195
2.01.2020;Bayrampasa;28,908399;41,040315;176180
2.01.2020;Dragos Sahil;29,141675;40,904403;53084
2.01.2020;TEM Tepekent;28,506775;41,070053;46194
2.01.2020;D100 cobancesme;28,820708;40,993412;101479
2.01.2020;D100 Kucukcekmece;28,767118;40,986035;71916
2.01.2020;Optimum AVM;29,084167;40,988017;118278
2.01.2020;Basaksehir 4. Etap 2. Kisim;28,8136;41,0951;49758
2.01.2020;Bogazici Ýmar Mudurlugu;29,025112;41,13614;45515
2.01.2020;Kavacik Hisar Evleri;29,094684;41,082827;189362
2.01.2020;Degirmendere;29,235945;41,179689;14749
2.01.2020;TEM Hasdal Kavsagi;28,957379;41,099368;127990
2.01.2020;Piyalepasa;28,967316;41,04366;115158
2.01.2020;TEM Esenyurt;28,654985;41,061196;72036
2.01.2020;Kemerburgaz Yolu 2;28,946537;41,120835;98117
3.01.2020;Kco Riva Tuneli Kuzey;29,272955;41,149008;2029
3.01.2020;Fatih Terim Stadyumu;28,8124;41,1232;38701
3.01.2020;D100 Goztepe;29,074916;40,99205;143726
3.01.2020;TEM Kavacik;29,097796;41,078853;221046
3.01.2020;Demirci;29,0666;41,2273;28890
3.01.2020;Pirincci;28,8101;41,1585;37742
3.01.2020;TEM Gaziosmanpasa;28,885291;41,088978;177749
3.01.2020;caglayan Kavsagi;28,976058;41,067733;119818
3.01.2020;Basaksehir 4. Etap 1. Kisim;28,8154;41,1092;38690
3.01.2020;cekmekoy Merkez;29,2475;41,0449;26384
3.01.2020;D100 Kucukcekmece Golu 1;28,758393;40,982394;161478
3.01.2020;Nisantepe;29,2635;41,048;21795
3.01.2020;Unkapani Koprusu;28,962192;41,022713;94771
3.01.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
3.01.2020;Atisalani;28,873104;41,049943;171627
3.01.2020;TEM Kartal;29,112199;40,592319;129405
3.01.2020;Goksu Evleri;29,088828;41,089108;38303
3.01.2020;camlik;29,132241;41,049296;37624
3.01.2020;TEM Ayrimi;29,124476;40,995467;45193
3.01.2020;TEM Milliyet onu;28,844574;41,06124;87255
3.01.2020;Dudullu Kavsagi;29,122996;40,997621;123299
3.01.2020;Poyrazkoy;29,140881;41,19757;30136
3.01.2020;Samatya Sahil;28,932372;40,998139;97990
3.01.2020;Kemerburgaz Yolu 5;28,89531;41,15865;52817
3.01.2020;D100 Cennet Mah.;28,780198;40,985526;121179
3.01.2020;Odayeri Kavsagi;28,849;41,2333;10561
3.01.2020;Soganlik Bagl. Yolu;29,21323;40,908326;88320
3.01.2020;Halic Kopru Girisi-Halicioglu;28,94495;41,048174;134827
3.01.2020;Avcilar cikis D100 Karayolu;28,751027;40,979811;143332
3.01.2020;umraniye Kavsagi;29,121094;41,028942;168942
3.01.2020;Kemerburgaz Yolu 1;28,952713;41,106845;66300
3.01.2020;Havaalani cikisi;28,818937;40,98809;35504
3.01.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;182607
3.01.2020;TEM Halkali;28,777588;41,06244;176048
3.01.2020;Yedikule Sahil;28,9191;40,989;94376
3.01.2020;Altunizade umraniye Katilimi;29,049653;41,023324;17491
3.01.2020;Yavuz Sultan Selim Koprusu Anadolu;29,123974;41,197849;28151
3.01.2020;TEM Altinsehir;28,738213;41,061088;175675
3.01.2020;Esenyurt Giseler;28,690154;41,046019;66300
3.01.2020;Atakoy Konaklari Sahilyolu;28,847755;40,974371;54052
3.01.2020;sile Yolu;29,131909;41,02933;84408
3.01.2020;D100 Zumrut Evler;29,142989;40,932237;165538
3.01.2020;TEM Gaziosmanpasa Toki Konutlari;28,905424;41,090657;189146
3.01.2020;sukru Saracoglu Stadi;29,038589;40,989457;53674
3.01.2020;Tuzla sifa Mahallesi;29,3547;40,8226;85527
3.01.2020;Asiyan Parki;29,053195;41,08062;19896
3.01.2020;Cendere Yolu Kultur Merkezi;28,971237;41,077874;32516
3.01.2020;Kompost Kavsagi;28,8355;41,2114;8163
3.01.2020;cekmekoy;29,154286;41,036889;112424
3.01.2020;Dunya Ticaret Merkezi;28,833155;40,983724;50564
3.01.2020;D100-TEM Hadimkoy Baglanti;28,624333;41,031483;53789
3.01.2020;Kartal Terra;29,218091;40,901705;107252
3.01.2020;Altunizade;29,046122;41,027428;142378
3.01.2020;TEM Esenyurt;28,650996;41,06724;80177
3.01.2020;TEM Aricilar;28,981994;41,10021;211332
3.01.2020;Riva Tir Parki;29,214179;41,18757;19141
3.01.2020;Riva Kavsagi;29,1946;41,1906;28392
3.01.2020;Pendik Bagl. Yolu;29,324861;40,924324;43336
3.01.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;45585
3.01.2020;TEM Kucukbakkalkoy Kavacik Yonu;29,114865;40,9942;156078
3.01.2020;D100 Mecidiyekoy B. Kopru Katilimi;29,005424;41,066793;121043
3.01.2020;Karakoy Meydan;28,974815;41,023006;46080
3.01.2020;caglayan SSK;28,970788;41,065462;167679
3.01.2020;Atasehir Varyap;29,104441;41,00217;112268
3.01.2020;Kartal Giseler cikisi;29,211463;40,976082;58019
3.01.2020;D100 Turk Bobrek Vakfi onu;28,877695;40,999537;150737
3.01.2020;D100 sirinevler;28,853234;40,992102;108714
3.01.2020;Ýkitelli Basin Ekspres yolu;28,810554;41,056482;139958
3.01.2020;Kavacik;29,083395;41,091913;150542
3.01.2020;Kumkapi Sahil;28,977573;41,002195;28557
3.01.2020;Levent 1;29,013623;41,077812;101747
3.01.2020;TEM Selimpasa;28,392688;41,067645;53037
3.01.2020;TEM cakmak;29,121905;41,013578;224231
3.01.2020;Sanayi Mah. Buyukdere Cd.;29,00541;41,090627;89057
3.01.2020;Kadikoy Hasanpasa;29,050968;40,995493;59727
3.01.2020;TEM Harp Akademileri;29,006446;41,100045;154162
3.01.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;113183
3.01.2020;Zincirlikuyu;29,013387;41,067293;75984
3.01.2020;Uskumrukoy;29,0422;41,2262;26394
3.01.2020;TEM Firuzkoy;28,720065;41,054702;164055
3.01.2020;D100 Unalan;29,059493;41,003622;86491
3.01.2020;Cevizlibag;28,914282;41,018157;130226
3.01.2020;Uskumrukoy Baglanti Yolu;29,0229;41,2292;4382
3.01.2020;Haramidere;28,66928;41,006358;90980
3.01.2020;Kirkmerdiven Goleti;28,8909;41,2358;28766
3.01.2020;ciragan Cad.;29,016617;41,044845;123082
3.01.2020;Uskumrukoy Kavsagi;29,0241;41,2263;27946
3.01.2020;TEM Bahcesehir;28,694422;41,058781;90827
3.01.2020;Atisalani;28,8551;41,0551;179553
3.01.2020;ciftalan;28,9184;41,2344;25790
3.01.2020;Atakoy;28,865933;40,976046;96186
3.01.2020;D100 Kartal Oto Sanayi;29,194666;40,911278;111008
3.01.2020;FSM Avrupa Girisi;29,047444;41,090744;215420
3.01.2020;Bagdat Cad.;29,070029;40,966026;55356
3.01.2020;Piyalepasa;28,968121;41,049582;92782
3.01.2020;TEM Karanfilkoy;29,028617;41,092425;59758
3.01.2020;D100 Kartal Kavsagi;29,21172;40,905516;106623
3.01.2020;Dolmabahce Sahil;28,994606;41,036379;37579
3.01.2020;Beylikduzu;28,638692;41,016302;116797
3.01.2020;Molla Gurani Viyadugu;29,103874;41,072949;110331
3.01.2020;TEM-D100 Esenyurt Baglanti;28,689368;41,039518;115049
3.01.2020;Maslak Ataturk Oto Sanayi;29,024749;41,115626;68684
3.01.2020;Odayeri;28,8505;41,2303;7122
3.01.2020;ogumce;29,256;41,1642;1387
3.01.2020;Buyukcekmece cikis;28,591204;41,024727;49883
3.01.2020;Anadolu Feneri ust Gecit;29,1776;41,1964;29283
3.01.2020;Kemerburgaz Yolu 3;28,933163;41,134974;41585
3.01.2020;Resadiye Kavsagi;29,275994;41,052189;22586
3.01.2020;Huseyinli Kavsagi;29,2876;41,1196;27269
3.01.2020;Atakoy Sinan Erdem Spor Salonu;28,851969;40,988298;63742
3.01.2020;Odayeri;28,867201;41,231398;29980
3.01.2020;Samatya 1;28,93926;41,002753;65318
3.01.2020;Yildiz;29,008883;41,053496;59747
3.01.2020;D100 Okmeydani;28,958552;41,055276;114036
3.01.2020;Seyrantepe;29,001366;41,101451;127722
3.01.2020;Basaksehir 4. Etap 2. Kisim;28,8136;41,0951;30818
3.01.2020;Bogazkoy;28,8132;41,1777;37922
3.01.2020;D100 Gulsuyu;29,152522;40,92487;86495
3.01.2020;O-3 Atisalani;28,865168;41,053566;137659
3.01.2020;D100 Maltepe;29,134042;40,940013;151842
3.01.2020;TEM Sultanbeyli;29,272807;40,966185;136208
3.01.2020;Kartal Sahil Yolu;29,167966;40,894727;51665
3.01.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;18054
3.01.2020;Kartal Gulsuyu;29,161042;40,922375;173886
3.01.2020;Rumeli feneri;29,083483;41,219906;28977
3.01.2020;D100 Edirnekapi;28,932378;41,034829;175815
3.01.2020;Ýstanbul Havalimani cikis;28,737081;41,246301;9005
3.01.2020;D100 Kozyatagi;29,10145;40,970334;157997
3.01.2020;Mustafa Kemal Mahallesi;29,092995;41,009104;92546
3.01.2020;Basin Ekspres Yolu D100 Katilimi;28,818204;40,993224;33815
3.01.2020;TEM Atasehir serifali;29,132121;40,996916;182076
3.01.2020;Optimum AVM;29,084167;40,988017;92315
3.01.2020;Bogazici Ýmar Mudurlugu;29,025112;41,13614;57898
3.01.2020;O-3 Bayrampasa;28,899457;41,042346;199184
3.01.2020;camlica Giseler;29,166806;40,99366;160938
3.01.2020;TEM Kucukbakkalkoy;29,106018;40,985743;146106
3.01.2020;Darussafaka;29,023281;41,125137;81044
3.01.2020;Ýhsaniye Kavsagi;28,81787;41,233395;54149
3.01.2020;TEM Buyukcekmece;28,611798;41,100459;50850
3.01.2020;Dolmabahce;28,996337;41,03867;82780
3.01.2020;umraniye;29,120264;41,052005;196892
3.01.2020;Sahil-D100 Florya Baglanti;28,804604;40,971132;48929
3.01.2020;Bogazkoy;28,8133;41,1777;35208
3.01.2020;15 Temmuz sehitler Koprusu Yildiz Katilimi;29,018432;41,057702;133523
3.01.2020;TEM-D100 Hadimkoy Baglanti;28,622577;41,074494;50119
3.01.2020;Kartal Ugur Mumcu Baglanti Yolu;29,206618;40,92919;87720
3.01.2020;Havaalani Florya;28,802777;40,980153;44962
3.01.2020;TEM Olimpiyat Stadi;28,75357;41,061165;174312
3.01.2020;isiklar;28,841341;41,225091;25950
3.01.2020;TEM Tepekent;28,506775;41,070053;50893
3.01.2020;TEM Celaliye 1;28,45456;41,054139;50626
3.01.2020;Libadiye;29,069997;41,019906;80116
3.01.2020;Onuncu Yil Caddesi;28,92177;41,011618;46219
3.01.2020;Anadolu Feneri;29,164621;41,197308;29461
3.01.2020;TEM Buyukcekmece-2;28,583972;41,105243;53993
3.01.2020;Buyukdere 1.Levent;29,015483;41,073533;107937
3.01.2020;Sirapinar;29,290172;41,099268;31064
3.01.2020;D100 Zincirlikuyu;29,011693;41,066856;101708
3.01.2020;Yenibosna;28,833543;40,992732;112891
3.01.2020;Degirmendere;29,235945;41,179689;16307
3.01.2020;Piyalepasa;28,971494;41,056806;56485
3.01.2020;TEM Kartal Kavsagi;29,207741;40,982243;140592
3.01.2020;Kasimpasa Tunel;29,4578;41,4587;0
3.01.2020;Kiziltoprak;29,04159;40,98109;114336
3.01.2020;D100 Pendik;29,237192;40,889443;135912
3.01.2020;D100 Hurriyet Tepesi;28,985723;41,067143;127161
3.01.2020;Avcilar Pelikan;28,714688;40,989787;149255
3.01.2020;D100 Acibadem;29,044757;41,001772;99234
3.01.2020;Yesilyurt;28,841087;40,969757;88350
3.01.2020;Kartal Fenerbahce Tesisleri;29,216866;40,947152;68157
3.01.2020;Kco cekmekoy Kavsagi;29,19354;41,051371;29243
3.01.2020;Havaalani (ciroz Spor Tesisleri);28,813677;40,964018;60189
3.01.2020;Sepetciler Kasri Sahil Yolu;28,983058;41,016482;33698
3.01.2020;Ýstoc;28,8148;41,0679;52844
3.01.2020;Mecidiyekoy;28,990867;41,067179;126108
3.01.2020;TEM FSM Kopru cikisi;29,071427;41,09152;99434
3.01.2020;B. Ekspres Yolu;28,812461;41,013245;167022
3.01.2020;Haramidere Baglanti Yolu;28,678336;41,012568;94596
3.01.2020;Veliefendi;28,884733;40,985342;0
3.01.2020;YSS Avrupa;29,0922;41,2123;13816
3.01.2020;Basaksehir Giris;28,810309;41,066114;54756
3.01.2020;TEM Ýstoc;28,821302;41,063408;180786
3.01.2020;Gunesli 2 Basin Ekspres yolu;28,811125;41,024099;35653
3.01.2020;Yesilkoy Sahil Yolu;28,823417;40,963365;38455
3.01.2020;isiklar;28,824137;41,205299;36838
3.01.2020;Viyaduk 1;28,773645;41,245286;9565
3.01.2020;Otogar;28,884665;41,043609;76971
3.01.2020;TEM Tekstilkent Ýstanbul Yonu;28,857442;41,06696;159390
3.01.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;165294
3.01.2020;Kemerdere Kavsagi;29,180752;41,020089;93454
3.01.2020;Kozyatagi;29,09871;40,976147;97784
3.01.2020;Gunesli B. Ekspres Yolu;28,80777;41,048592;125678
3.01.2020;Basaksehir;28,8133;41,0832;52295
3.01.2020;uskudar Sahil Yolu;29,034033;41,039438;18325
3.01.2020;TEM Celaliye 2;28,43498;41,051689;49258
3.01.2020;D100 Sahil Florya Baglanti;28,799448;40,986205;39468
3.01.2020;Gunesli 1 Basin Ekspres yolu;28,810349;41,039453;161454
3.01.2020;TEM Hasdal 2;28,965636;41,099614;130142
3.01.2020;TEM Samandira 2;29,235885;40,975491;144536
3.01.2020;Vatan Cad.;28,930855;41,023201;72279
3.01.2020;TEM Sultanbeyli Hamidiye;29,296879;40,953459;108986
3.01.2020;Bayrampasa Hali onu;28,885556;41,050833;133312
3.01.2020;Avcilar;28,721456;40,985862;86304
3.01.2020;TEM Mahmutbey Giseler;28,806867;41,06131;136191
3.01.2020;Ýshakli;29,286221;41,130788;2334
3.01.2020;Besiktas TEM Bagl. Yolu;29,014192;41,085921;58779
3.01.2020;Gumusdere;28,9831;41,2262;29377
3.01.2020;Yakacik Bagl. Yolu;29,212724;40,918948;79252
3.01.2020;D100 Halic Kopru cikisi;28,937181;41,038693;113794
3.01.2020;TEM Bayrampasa;28,871941;41,077665;107270
3.01.2020;TEM Orhanli;29,363427;40,90512;104943
3.01.2020;Unkapani Sahil;28,962319;41,021427;52715
3.01.2020;TEM Milliyet 2 (Yasar Ticaret Karsisi);28,851034;41,064636;163570
3.01.2020;B. Ekspres Yolu;28,812804;41,008737;129838
3.01.2020;O-3 Esenler;28,882698;41,046021;139664
3.01.2020;TEM Altinsehir;28,72944;41,056435;178917
3.01.2020;camlica Giseler;29,18089;40,990655;171818
3.01.2020;Yesilvadi Konutlari;29,126178;41,027522;132423
3.01.2020;TEM Atasehir;29,139895;40,996794;121420
3.01.2020;TEM Hasdal Kavsagi;28,957379;41,099368;141303
3.01.2020;D100 Basibuyuk;29,129551;40,943761;133258
3.01.2020;D100 cobancesme;28,817474;40,993523;31086
3.01.2020;D100 Tuzla Piyade;29,327159;40,83456;79666
3.01.2020;D100 Topkapi Halic Yonu;28,923455;41,027148;106724
3.01.2020;Mimarsinan;28,554735;41,015986;80145
3.01.2020;TEM Hasdal 1;28,97107;41,100005;132230
3.01.2020;TEM Atasehir;29,119816;41,000785;138728
3.01.2020;Tasdelen;29,208758;41,043348;22955
3.01.2020;Dragos Sahil;29,141675;40,904403;55198
3.01.2020;D100 Tuyap;28,622162;41,024246;85974
3.01.2020;Memorial Hast.;28,977706;41,065031;52958
3.01.2020;D100 Ambarli;28,690915;40,999795;119369
3.01.2020;Havuzlu Kavsak;28,831499;40,963781;60000
3.01.2020;Yildirim Mah. Girisi;28,881736;41,066964;130038
3.01.2020;D100 Metroport;28,861256;40,99481;127835
3.01.2020;cekmekoy;29,1604;41,051;41733
